"","119","119","119","119","119","119","101","101","101","101","101","101","116","116","106","106","106","97","92","92","120","99","119","119","119","119","97","101","101","101","93","93","128","11","11","107","93","93","119","119","90","90","116","3","3","106","106","23","97","92","93","93","106","3"
"119",0.14136614318123,0,0,0.0742486435847686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660711590442189,0,0.0717572046744979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661216486665236,0.0698638262408243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0.135268038433282,0,0,0.0695972875190647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676812160688604,0,0.0677289233797918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0,0.117611075512397,0,0,0.0607106793586334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0.0742486435847686,0,0,0.155988158129505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694040854296733,0,0.0753769607717994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694571219755798,0.0733880718153723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0.0695972875190647,0,0,0.143235090450445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696458543931313,0,0.0696949465434147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0,0.0607106793586334,0,0,0.125355084872029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0.146126864099168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741082165145789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0.109354995780738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0.160913735432867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674878272138265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0,0.165117361118866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0,0,0.166695026567186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796230626835117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0,0,0,0.151967236058718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,0,0,0,0,0,0,0,0,0,0,0.383554808810155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196870456579547,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,0,0,0,0,0,0,0,0,0,0,0,0.226023944569057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111456984653052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545348559163895,0,0,0,0,0,0,0.054398922323001,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106340416026181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530371853371916,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101085577756886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143682203305032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785402867239661,0,0,0,0,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105204878825779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546289049851062,0,0,0,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114998286381357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169913379546542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113091565704332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0.0660711590442189,0,0,0.0694040854296733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123520326980982,0,0.0670752073435191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618073587777118,0.0653053676236681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0.0676812160688604,0,0,0.0696458543931313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135456891712646,0,0.0677761864587092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0.0717572046744979,0,0,0.0753769607717994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670752073435191,0,0.145695321576304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067126464229788,0.0709255096884048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0,0.0677289233797918,0,0,0.0696949465434147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677761864587092,0,0.13564792142523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172392818737418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0.0741082165145789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15033588214812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0.0674878272138265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1132185965304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0,0,0,0,0,0,0.0796230626835117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152130084302118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369189342424245,0.178437934004614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178437934004614,0.344973081647051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40108474019464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151406034511262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133751005696437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139816308421752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358934240406985,0.164339372957725,0,0,0,0,0,0,0,0,0,0,0,0,0.180913952542569,0.176871872279228,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164339372957725,0.300973565224819,0,0,0,0,0,0,0,0,0,0,0,0,0.165664248060803,0.16196288518626,0,0
"119",0.0661216486665236,0,0,0.0694571219755798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618073587777118,0,0.067126464229788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123709180260346,0.0653552720508567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",0.0698638262408243,0,0,0.0733880718153723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653053676236681,0,0.0709255096884048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653552720508567,0.138108152551088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203258172999376,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167008328447196,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,0,0,0,0,0,0,0,0,0,0,0.196870456579547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404197530924692,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125864200806376,0,0,0,0,0,0,0,0,0,0.0113691994274716
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461679661611856,0,0,0,0,0,0,0,0,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545348559163895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106733571487839,0,0,0,0,0,0,0.0532337636824898,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530371853371916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105808990922099,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214939221764609,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785402867239661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171728342043507,0,0,0,0,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546289049851062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113466876942611,0,0,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180913952542569,0.165664248060803,0,0,0,0,0,0,0,0,0,0,0,0,0.364744897978676,0.17829778218627,0,0
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176871872279228,0.16196288518626,0,0,0,0,0,0,0,0,0,0,0,0,0.17829778218627,0.348628307715505,0,0
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054398922323001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532337636824898,0,0,0,0,0,0,0.106202146383757,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113691994274716,0,0,0,0,0,0,0,0,0,0.0410787800799581
